A2;Satz-ID;B2;B16
121;B;0003269558;10
121;B;0003269566;10
121;B;0003269574;10
121;B;0003269582;10
121;B;0003269612;10
121;B;0003269620;10
121;B;0003269639;10
121;B;0003269647;10
121;B;0003269655;10
121;B;0003269663;10
121;B;0003269671;10
121;B;0003269680;10
121;B;0003269698;10
121;B;0003269728;10
121;B;0003269736;10
121;B;0003269744;10
121;B;0003269752;10
121;B;0003269760;10
121;B;0003269795;10
121;B;0003269809;10
121;B;0003269817;10
121;B;0003269825;10
121;B;0003269833;10
121;B;0003269850;10
121;B;0003269868;10
121;B;0003269876;10
121;B;0003269914;10
121;B;0003269922;10
121;B;0003269930;10
121;B;0003269949;10
121;B;0003269957;10
121;B;0003269965;10
121;B;0003269981;10
121;B;0003269990;10
121;B;0003270009;10
121;B;0003270017;10
121;B;0003270041;10
121;B;0003270050;10
121;B;0003270068;10
121;B;0003270076;10
121;B;0003270084;10
121;B;0003270092;10
121;B;0003270106;10
121;B;0003270114;10
121;B;0003270122;10
121;B;0003270130;10
121;B;0003270149;10
121;B;0003270157;10
121;B;0003270165;10
121;B;0003270173;10
121;B;0003270181;10
121;B;0003270190;10
121;B;0003270203;90
121;B;0003270238;10
121;B;0003270246;10
121;B;0003270254;10
121;B;0003270262;10
121;B;0003270270;10
121;B;0003270289;10
121;B;0003270297;10
121;B;0003270300;10
121;B;0003270343;10
121;B;0003270351;10
121;B;0003270360;10
121;B;0003270378;10
121;B;0003270386;10
121;B;0003270394;10
121;B;0003270408;10
121;B;0003270416;10
121;B;0003270424;10
121;B;0003270432;10
121;B;0003270440;10
121;B;0003270475;10
121;B;0003270491;10
121;B;0003270505;10
121;B;0003270513;10
121;B;0003270521;10
121;B;0003270530;10
121;B;0003270548;10
121;B;0003270572;10
121;B;0003270580;10
121;B;0003270599;10
121;B;0003270629;10
121;B;0003270637;10
121;B;0003270645;10
121;B;0003270661;10
121;B;0003270670;10
121;B;0003270688;10
121;B;0003270696;10
121;B;0003270700;10
121;B;0003270718;10
121;B;0003270726;10
121;B;0003270734;10
121;B;0003270742;10
121;B;0003270750;10
121;B;0003270785;10
121;B;0003270793;10
121;B;0003270823;10
121;B;0003270831;10
121;B;0003270840;10
121;B;0003270858;10
121;B;0003270866;10
121;B;0003270874;10
121;B;0003270882;10
121;B;0003270890;10
121;B;0003270920;10
121;B;0003270939;10
121;B;0003270947;10
121;B;0003270971;10
121;B;0003271005;10
121;B;0003271013;10
121;B;0003271021;10
121;B;0003271030;10
121;B;0003271048;10
121;B;0003271056;10
121;B;0003271064;10
121;B;0003271072;10
121;B;0003271080;10
121;B;0003271110;10
121;B;0003271129;10
121;B;0003271137;10
121;B;0003271145;10
121;B;0003271153;10
121;B;0003271161;10
121;B;0003271170;10
121;B;0003271188;10
121;B;0003271196;10
121;B;0003271226;10
121;B;0003271234;10
121;B;0003271242;10
121;B;0003271250;10
121;B;0003271285;10
121;B;0003271293;10
121;B;0003271307;10
121;B;0003271315;10
121;B;0003271323;10
121;B;0003271331;10
121;B;0003271340;10
121;B;0003271358;10
121;B;0003271366;10
121;B;0003271390;10
121;B;0003271404;10
121;B;0003271412;10
121;B;0003271420;10
121;B;0003271439;10
121;B;0003271447;10
121;B;0003271471;10
121;B;0003271480;10
121;B;0003271498;10
121;B;0003271501;10
121;B;0003271510;10
121;B;0003271544;10
121;B;0003271552;10
121;B;0003271587;10
121;B;0003271595;10
121;B;0003271609;10
121;B;0003271617;10
121;B;0003271625;10
121;B;0003271668;10
121;B;0003271692;10
121;B;0003271706;10
121;B;0003271714;10
121;B;0003271722;10
121;B;0003271730;10
121;B;0003271749;10
121;B;0003271757;10
121;B;0003271765;10
121;B;0003271773;10
121;B;0003271781;10
121;B;0003271790;10
121;B;0003271803;10
121;B;0003271811;10
121;B;0003271846;10
121;B;0003271854;10
121;B;0003271862;10
121;B;0003271870;10
121;B;0003271889;10
121;B;0003271897;10
121;B;0003271900;10
121;B;0003271919;10
121;B;0003271927;10
121;B;0003271935;10
121;B;0003271943;10
121;B;0003271951;10
121;B;0003271960;10
121;B;0003271978;10
121;B;0003271986;10
121;B;0003271994;10
121;B;0003272001;10
121;B;0003272010;10
121;B;0003272028;10
121;B;0003272052;10
121;B;0003272079;10
121;B;0003272087;10
121;B;0003272095;10
121;B;0003272117;10
121;B;0003272125;10
121;B;0003272150;10
121;B;0003272184;10
121;B;0003272230;10
121;B;0003272249;10
121;B;0003272257;10
121;B;0003272281;10
121;B;0003272290;10
121;B;0003272303;10
121;B;0003272320;10
121;B;0003272346;10
121;B;0003272354;10
121;B;0003272362;10
121;B;0003272370;10
121;B;0003272389;10
121;B;0003272397;10
121;B;0003272400;10
121;B;0003272435;10
121;B;0003272443;10
121;B;0003272451;10
121;B;0003272460;10
121;B;0003272478;10
121;B;0003272494;10
121;B;0003272508;90
121;B;0003272524;10
121;B;0003272540;10
121;B;0003272559;10
121;B;0003272567;10
121;B;0003272575;10
121;B;0003272583;10
121;B;0003272613;10
121;B;0003272621;10
121;B;0003272630;10
121;B;0003272648;10
121;B;0003272656;10
121;B;0003272680;10
121;B;0003272699;10
121;B;0003272702;10
121;B;0003272710;10
121;B;0003272729;10
121;B;0003272737;10
121;B;0003272753;10
121;B;0003272761;10
121;B;0003272788;10
121;B;0003272818;10
121;B;0003272826;10
121;B;0003272834;10
121;B;0003272869;10
121;B;0003272885;10
121;B;0003272893;10
121;B;0003272907;10
121;B;0003272915;10
121;B;0003272958;10
121;B;0003272982;10
121;B;0003272990;10
121;B;0003273016;10
121;B;0003273024;10
121;B;0003273032;10
121;B;0003273059;10
121;B;0003273067;10
121;B;0003273075;10
121;B;0003273091;10
121;B;0003273105;10
121;B;0003273113;10
121;B;0003273148;10
121;B;0003273156;10
121;B;0003273164;10
121;B;0003273172;10
121;B;0003273180;10
121;B;0003273199;10
121;B;0003273202;10
121;B;0003273210;10
121;B;0003273229;10
121;B;0003273245;10
121;B;0003273253;10
121;B;0003273288;10
121;B;0003273300;10
121;B;0003273350;10
121;B;0003273415;10
121;B;0003273423;10
121;B;0003273431;10
121;B;0003273458;10
121;B;0003273490;10
121;B;0003273555;10
121;B;0003273580;10
121;B;0003273652;10
121;B;0003273679;10
121;B;0003273687;10
121;B;0003273717;10
121;B;0003273733;10
121;B;0003273750;10
121;B;0003273768;10
121;B;0003273806;10
121;B;0003273822;10
121;B;0003273865;10
121;B;0003273881;10
121;B;0003273903;10
121;B;0003273911;10
121;B;0003273920;10
121;B;0003273938;10
121;B;0003273954;10
121;B;0003273989;10
121;B;0003273997;10
121;B;0003274004;10
121;B;0003274012;10
121;B;0003274020;10
121;B;0003274039;10
121;B;0003274047;10
121;B;0003274055;10
121;B;0003274080;10
121;B;0003274101;10
121;B;0003274128;10
121;B;0003274136;10
121;B;0003274144;10
121;B;0003274152;10
121;B;0003274160;10
121;B;0003274179;10
121;B;0003274195;10
121;B;0003274209;10
121;B;0003274217;10
121;B;0003274225;10
121;B;0003274233;10
121;B;0003274241;10
121;B;0003274250;10
121;B;0003274284;10
121;B;0003274292;10
121;B;0003274306;10
121;B;0003274314;10
121;B;0003274322;10
121;B;0003274330;10
121;B;0003274349;10
121;B;0003274365;10
121;B;0003274381;10
121;B;0003274390;10
121;B;0003274403;10
121;B;0003274411;10
121;B;0003274420;10
121;B;0003274438;10
121;B;0003274446;10
121;B;0003274454;10
121;B;0003274497;10
121;B;0003274527;10
121;B;0003274535;10
121;B;0003274586;10
121;B;0003274594;10
121;B;0003274608;10
121;B;0003274616;10
121;B;0003274632;10
121;B;0003274640;10
121;B;0003274659;10
121;B;0003274667;10
121;B;0003274705;10
121;B;0003274713;10
121;B;0003274730;10
121;B;0003274756;10
121;B;0003274764;10
121;B;0003274772;10
121;B;0003274780;10
121;B;0003274799;10
121;B;0003274802;10
121;B;0003274810;10
121;B;0003274829;10
121;B;0003274837;10
121;B;0003274845;10
121;B;0003274870;10
121;B;0003274896;10
121;B;0003274900;90
121;B;0003274934;10
121;B;0003274969;10
121;B;0003274977;10
121;B;0003274985;10
121;B;0003274993;10
121;B;0003275000;10
121;B;0003275019;10
121;B;0003275027;10
121;B;0003275051;10
121;B;0003275060;10
121;B;0003275094;10
121;B;0003275116;10
121;B;0003275124;10
121;B;0003275132;10
121;B;0003275140;10
121;B;0003275167;10
121;B;0003275175;10
121;B;0003275183;10
121;B;0003275191;10
121;B;0003275205;10
121;B;0003275213;10
121;B;0003275221;10
121;B;0003275230;10
121;B;0003275248;10
121;B;0003275256;10
121;B;0003275264;10
121;B;0003275272;10
121;B;0003275280;10
121;B;0003275329;10
121;B;0003275337;10
121;B;0003275353;10
121;B;0003275361;10
121;B;0003275370;10
121;B;0003275388;10
121;B;0003275396;10
121;B;0003275400;10
121;B;0003275418;10
121;B;0003275426;10
121;B;0003275434;10
121;B;0003275442;10
121;B;0003275450;10
121;B;0003275469;10
121;B;0003275477;10
121;B;0003275485;10
121;B;0003275493;10
121;B;0003275515;10
121;B;0003275523;10
121;B;0003275531;10
121;B;0003275540;10
121;B;0003275558;10
121;B;0003275566;10
121;B;0003275574;10
121;B;0003275582;10
121;B;0003275590;10
121;B;0003275604;10
121;B;0003275612;10
121;B;0003275620;10
121;B;0003275639;10
121;B;0003275647;10
121;B;0003275655;10
121;B;0003275663;10
121;B;0003275698;10
121;B;0003275701;10
121;B;0003275710;10
121;B;0003275728;10
121;B;0003275736;10
121;B;0003275744;10
121;B;0003275752;10
121;B;0003275760;10
121;B;0003275779;10
121;B;0003275809;10
121;B;0003275833;10
121;B;0003275841;10
121;B;0003275850;10
121;B;0003275868;10
121;B;0003275876;10
121;B;0003275884;10
121;B;0003275892;10
121;B;0003275906;10
121;B;0003275914;10
121;B;0003275922;10
121;B;0003275930;10
121;B;0003275949;10
121;B;0003275957;10
121;B;0003275965;10
121;B;0003275981;10
121;B;0003276015;10
121;B;0003276023;10
121;B;0003276031;10
121;B;0003276040;10
121;B;0003276058;10
121;B;0003276066;10
121;B;0003276074;10
121;B;0003276082;10
121;B;0003276104;10
121;B;0003276112;10
121;B;0003276120;10
121;B;0003276147;10
121;B;0003276171;10
121;B;0003276180;10
121;B;0003276198;10
121;B;0003276236;10
121;B;0003276244;10
121;B;0003276252;10
121;B;0003276260;10
121;B;0003276287;10
121;B;0003276295;10
121;B;0003276309;10
121;B;0003276317;10
121;B;0003276333;10
121;B;0003276341;10
121;B;0003276350;90
121;B;0003276368;10
121;B;0003276384;10
121;B;0003276406;10
121;B;0003276422;10
121;B;0003276430;10
121;B;0003276457;10
121;B;0003276465;10
121;B;0003276473;10
121;B;0003276481;10
121;B;0003276490;10
121;B;0003276503;10
121;B;0003276511;10
121;B;0003276520;10
121;B;0003276546;10
121;B;0003276554;10
121;B;0003276589;10
121;B;0003276597;10
121;B;0003276600;10
121;B;0003276619;10
121;B;0003276627;10
121;B;0003276643;10
121;B;0003276651;10
121;B;0003276660;10
121;B;0003276678;10
121;B;0003276686;10
121;B;0003276694;10
121;B;0003276724;90
121;B;0003276759;10
121;B;0003276783;10
121;B;0003276791;10
121;B;0003276805;10
121;B;0003276813;10
121;B;0003276821;10
121;B;0003276848;10
121;B;0003276872;10
121;B;0003276880;10
121;B;0003276910;10
121;B;0003276929;10
121;B;0003276945;10
121;B;0003276953;10
121;B;0003276961;10
121;B;0003276988;10
121;B;0003276996;10
121;B;0003277020;10
121;B;0003277054;10
121;B;0003277062;10
121;B;0003277070;10
121;B;0003277089;10
121;B;0003277100;10
121;B;0003277119;10
121;B;0003277127;10
121;B;0003277135;10
121;B;0003277143;10
121;B;0003277151;10
121;B;0003277160;10
121;B;0003277194;10
121;B;0003277208;10
121;B;0003277216;10
121;B;0003277224;10
121;B;0003277232;10
121;B;0003277267;10
121;B;0003277275;10
121;B;0003277283;10
121;B;0003277291;10
121;B;0003277305;10
121;B;0003277348;10
121;B;0003277356;10
121;B;0003277372;10
121;B;0003277380;10
121;B;0003277399;10
121;B;0003277402;10
121;B;0003277410;10
121;B;0003277429;10
121;B;0003277437;10
121;B;0003277453;10
121;B;0003277461;10
121;B;0003277470;10
121;B;0003277488;10
121;B;0003277496;10
121;B;0003277526;90
121;B;0003277534;10
121;B;0003277542;10
121;B;0003277550;10
121;B;0003277569;10
121;B;0003277577;10
121;B;0003277585;10
121;B;0003277607;10
121;B;0003277615;10
121;B;0003277623;10
121;B;0003277674;10
121;B;0003277682;10
121;B;0003277690;10
121;B;0003277712;10
121;B;0003277739;10
121;B;0003277747;10
121;B;0003277755;10
121;B;0003277801;10
121;B;0003277810;10
121;B;0003277836;10
121;B;0003277852;10
121;B;0003277860;10
121;B;0003277879;10
121;B;0003277887;10
121;B;0003277917;10
121;B;0003277925;10
121;B;0003277933;10
121;B;0003277941;10
121;B;0003277950;10
121;B;0003277968;10
121;B;0003277976;10
121;B;0003278018;10
121;B;0003278042;10
121;B;0003278069;10
121;B;0003278077;10
121;B;0003278085;10
121;B;0003278093;10
121;B;0003278107;10
121;B;0003278115;10
121;B;0003278123;10
121;B;0003278158;10
121;B;0003278166;10
121;B;0003278174;10
121;B;0003278182;90
121;B;0003278190;10
121;B;0003278220;10
121;B;0003278239;10
121;B;0003278247;10
121;B;0003278255;10
121;B;0003278263;10
121;B;0003278298;10
121;B;0003278328;10
121;B;0003278336;10
121;B;0003278352;10
121;B;0003278360;10
121;B;0003278379;10
121;B;0003278387;10
121;B;0003278395;10
121;B;0003278425;10
121;B;0003278433;10
121;B;0003278441;10
121;B;0003278450;10
121;B;0003278468;10
121;B;0003278476;10
121;B;0003278484;10
121;B;0003278492;10
121;B;0003278522;10
121;B;0003278530;10
121;B;0003278565;10
121;B;0003278573;10
121;B;0003278581;10
121;B;0003278590;10
121;B;0003278603;10
121;B;0003278611;10
121;B;0003278638;10
121;B;0003278646;10
121;B;0003278654;10
121;B;0003278689;10
121;B;0003278719;10
121;B;0003278743;10
121;B;0003278786;10
121;B;0003278794;10
121;B;0003278808;10
121;B;0003278824;10
121;B;0003278859;90
121;B;0003278867;10
121;B;0003278891;10
121;B;0003278905;10
121;B;0003278921;10
121;B;0003278930;10
121;B;0003278964;10
121;B;0003278972;10
121;B;0003278980;10
121;B;0003278999;10
121;B;0003279006;10
121;B;0003279014;10
121;B;0003279022;10
121;B;0003279030;10
121;B;0003279049;10
121;B;0003279057;10
121;B;0003279065;10
121;B;0003279073;10
121;B;0003279081;10
121;B;0003279111;10
121;B;0003279120;10
121;B;0003279138;10
121;B;0003279146;10
121;B;0003279154;10
121;B;0003279189;10
121;B;0003279197;10
121;B;0003279200;10
121;B;0003279219;10
121;B;0003279227;10
121;B;0003279235;10
121;B;0003279243;10
121;B;0003279251;10
121;B;0003279260;10
121;B;0003279278;10
121;B;0003279308;10
121;B;0003279332;10
121;B;0003279340;10
121;B;0003279359;10
121;B;0003279391;10
121;B;0003279413;10
121;B;0003279421;90
121;B;0003279430;10
121;B;0003279448;10
121;B;0003279472;10
121;B;0003279480;10
121;B;0003279499;10
121;B;0003279510;10
121;B;0003279545;10
121;B;0003279570;10
121;B;0003279588;10
121;B;0003279626;90
121;B;0003279650;10
121;B;0003279677;10
121;B;0003279685;10
121;B;0003279693;10
121;B;0003279707;10
121;B;0003279715;10
121;B;0003279723;10
121;B;0003279731;10
121;B;0003279740;10
121;B;0003279766;10
121;B;0003279774;10
121;B;0003279782;10
121;B;0003279790;10
121;B;0003279804;10
121;B;0003279812;10
121;B;0003279847;10
121;B;0003279863;10
121;B;0003279871;10
121;B;0003279880;10
121;B;0003279898;10
121;B;0003279901;10
121;B;0003279910;10
121;B;0003279928;10
121;B;0003279936;10
121;B;0003279944;10
121;B;0003279979;10
121;B;0003279987;10
121;B;0003279995;10
121;B;0003280012;10
121;B;0003280047;10
121;B;0003280055;10
121;B;0003280063;10
121;B;0003280071;10
121;B;0003280080;10
121;B;0003280110;10
121;B;0003280136;10
121;B;0003280144;10
121;B;0003280152;10
121;B;0003280160;10
121;B;0003280179;10
121;B;0003280187;10
121;B;0003280195;10
121;B;0003280217;10
121;B;0003280241;10
121;B;0003280250;10
121;B;0003280268;10
121;B;0003280276;10
121;B;0003280306;10
121;B;0003280314;10
121;B;0003280322;10
121;B;0003280330;10
121;B;0003280349;10
121;B;0003280357;10
121;B;0003280365;10
121;B;0003280403;10
121;B;0003280411;10
121;B;0003280446;10
121;B;0003280454;10
121;B;0003280462;10
121;B;0003280470;10
121;B;0003280497;10
121;B;0003280500;10
121;B;0003280519;10
121;B;0003280527;10
121;B;0003280543;10
121;B;0003280551;10
121;B;0003280578;10
121;B;0003280586;10
121;B;0003280594;10
121;B;0003280608;10
121;B;0003280616;10
121;B;0003280624;10
121;B;0003280632;10
121;B;0003280640;10
121;B;0003280659;10
121;B;0003280683;10
121;B;0003280691;10
121;B;0003280713;10
121;B;0003280721;10
121;B;0003280730;10
121;B;0003280748;10
121;B;0003280756;10
121;B;0003280764;10
121;B;0003280772;10
121;B;0003280780;10
121;B;0003280799;10
121;B;0003280802;10
121;B;0003280810;10
121;B;0003280837;10
121;B;0003280845;10
121;B;0003280861;10
121;B;0003280870;10
121;B;0003280926;10
121;B;0003280934;10
121;B;0003280950;10
121;B;0003280969;10
121;B;0003281000;10
121;B;0003281035;10
121;B;0003281051;10
121;B;0003281078;10
121;B;0003281086;10
121;B;0003281108;10
121;B;0003281132;10
121;B;0003281140;10
121;B;0003281183;10
121;B;0003281205;10
121;B;0003281213;10
121;B;0003281230;10
121;B;0003281299;10
121;B;0003281302;10
121;B;0003281310;10
121;B;0003281329;10
121;B;0003281337;10
121;B;0003281345;10
121;B;0003281388;10
121;B;0003281396;10
121;B;0003281400;10
121;B;0003281442;10
121;B;0003281450;10
121;B;0003281469;10
121;B;0003281477;10
121;B;0003281485;10
121;B;0003281558;10
121;B;0003281582;10
121;B;0003281604;10
121;B;0003281612;10
121;B;0003281620;10
121;B;0003281680;10
121;B;0003281698;10
121;B;0003281701;10
121;B;0003281736;10
121;B;0003281752;10
121;B;0003281809;10
121;B;0003281817;10
121;B;0003281841;10
121;B;0003281868;10
121;B;0003281876;10
121;B;0003281957;10
121;B;0003281965;10
121;B;0003281973;10
121;B;0003281990;10
121;B;0003282007;10
121;B;0003282015;10
121;B;0003282066;10
121;B;0003282180;10
121;B;0003282325;10
121;B;0003282376;10
121;B;0003282430;10
121;B;0003282449;10
121;B;0003282457;10
121;B;0003282465;10
121;B;0003282473;10
121;B;0003282481;10
121;B;0003282490;10
121;B;0003282503;10
121;B;0003282511;10
121;B;0003282520;10
121;B;0003282538;10
121;B;0003282554;10
121;B;0003282597;10
121;B;0003282600;10
121;B;0003282619;10
121;B;0003282627;10
121;B;0003282635;10
121;B;0003282660;10
121;B;0003282694;10
121;B;0003282708;10
121;B;0003282716;10
121;B;0003282724;10
121;B;0003282732;10
121;B;0003282740;10
121;B;0003282759;10
121;B;0003282767;10
121;B;0003282775;10
121;B;0003282783;10
121;B;0003282805;10
121;B;0003282813;10
121;B;0003282821;10
121;B;0003282830;10
121;B;0003282848;10
121;B;0003282856;10
121;B;0003282864;10
121;B;0003282872;10
121;B;0003282880;10
121;B;0003282899;10
121;B;0003282902;10
121;B;0003282910;10
121;B;0003282929;10
121;B;0003282937;10
121;B;0003282961;10
121;B;0003282970;10
121;B;0003282988;10
121;B;0003282996;10
121;B;0003283003;10
121;B;0003283011;10
121;B;0003283038;10
121;B;0003283046;10
121;B;0003283054;10
121;B;0003283089;90
121;B;0003283097;10
121;B;0003283119;10
121;B;0003283127;10
121;B;0003283135;10
121;B;0003283143;10
121;B;0003283151;10
121;B;0003283186;10
121;B;0003283194;10
121;B;0003283208;10
121;B;0003283216;10
121;B;0003283224;10
121;B;0003283232;10
121;B;0003283267;10
121;B;0003283291;10
121;B;0003283321;10
121;B;0003283348;10
121;B;0003283364;10
121;B;0003283372;10
121;B;0003283380;10
121;B;0003283399;10
121;B;0003283429;10
121;B;0003283437;10
121;B;0003283445;10
121;B;0003283453;10
121;B;0003283461;10
121;B;0003283470;10
121;B;0003283488;10
121;B;0003283496;10
121;B;0003283526;10
121;B;0003283534;10
121;B;0003283542;10
121;B;0003283550;10
121;B;0003283585;10
121;B;0003283593;10
121;B;0003283607;10
121;B;0003283615;10
121;B;0003283623;10
121;B;0003283631;10
121;B;0003283640;10
121;B;0003283658;10
121;B;0003283666;10
121;B;0003283674;10
121;B;0003283690;10
121;B;0003283704;10
121;B;0003283739;10
121;B;0003283747;10
121;B;0003283755;10
121;B;0003283771;10
121;B;0003283780;10
121;B;0003283801;10
121;B;0003283810;10
121;B;0003283828;10
121;B;0003283836;10
121;B;0003283844;10
121;B;0003283852;10
121;B;0003283860;10
121;B;0003283879;10
121;B;0003283887;10
121;B;0003283895;10
121;B;0003283909;10
121;B;0003283933;10
121;B;0003283941;10
121;B;0003283950;10
121;B;0003283968;10
121;B;0003283976;10
121;B;0003283984;10
121;B;0003283992;10
121;B;0003284018;10
121;B;0003284026;10
121;B;0003284034;10
121;B;0003284069;10
121;B;0003284077;10
121;B;0003284085;10
121;B;0003284093;10
121;B;0003284107;10
121;B;0003284115;10
121;B;0003284123;10
121;B;0003284131;10
121;B;0003284158;10
121;B;0003284174;10
121;B;0003284204;10
121;B;0003284212;10
121;B;0003284220;10
121;B;0003284239;10
121;B;0003284247;10
121;B;0003284255;10
121;B;0003284263;10
121;B;0003284271;10
121;B;0003284298;10
121;B;0003284301;10
121;B;0003284310;10
121;B;0003284344;10
121;B;0003284352;10
121;B;0003284360;10
121;B;0003284379;10
121;B;0003284387;10
121;B;0003284417;10
121;B;0003284425;10
121;B;0003284433;10
121;B;0003284441;10
121;B;0003284450;10
121;B;0003284468;10
121;B;0003284476;10
121;B;0003284484;10
121;B;0003284492;10
121;B;0003284522;10
121;B;0003284530;10
121;B;0003284549;10
121;B;0003284557;10
121;B;0003284565;10
121;B;0003284573;10
121;B;0003284581;10
121;B;0003284590;10
121;B;0003284603;10
121;B;0003284611;10
121;B;0003284620;10
121;B;0003284638;10
121;B;0003284646;10
121;B;0003284654;10
121;B;0003284662;10
121;B;0003284670;10
121;B;0003284689;10
121;B;0003284697;10
121;B;0003284700;10
121;B;0003284735;10
121;B;0003284743;10
121;B;0003284751;10
121;B;0003284778;10
121;B;0003284794;10
121;B;0003284816;10
121;B;0003284824;10
121;B;0003284832;10
121;B;0003284840;10
121;B;0003284859;10
121;B;0003284867;10
121;B;0003284875;10
121;B;0003284883;10
121;B;0003284891;10
121;B;0003284905;10
121;B;0003284913;10
121;B;0003284921;10
121;B;0003284930;10
121;B;0003284948;10
121;B;0003284956;10
121;B;0003284964;10
121;B;0003284972;10
121;B;0003284980;10
121;B;0003284999;10
121;B;0003285006;10
121;B;0003285014;10
121;B;0003285049;10
121;B;0003285057;10
121;B;0003285065;10
121;B;0003285073;10
121;B;0003285081;10
121;B;0003285103;10
121;B;0003285138;10
121;B;0003285146;10
121;B;0003285154;10
121;B;0003285170;10
121;B;0003285197;10
121;B;0003285200;10
121;B;0003285219;10
121;B;0003285227;10
121;B;0003285235;10
121;B;0003285243;10
121;B;0003285251;10
121;B;0003285260;10
121;B;0003285278;10
121;B;0003285308;10
121;B;0003285324;10
121;B;0003285332;10
121;B;0003285340;10
121;B;0003285359;10
121;B;0003285367;10
121;B;0003285375;10
121;B;0003285383;10
121;B;0003285391;10
121;B;0003285405;10
121;B;0003285413;10
121;B;0003285421;10
121;B;0003285430;10
121;B;0003285448;10
121;B;0003285456;10
121;B;0003285480;10
121;B;0003285499;10
121;B;0003285502;10
121;B;0003285529;10
121;B;0003285537;10
121;B;0003285545;10
121;B;0003285553;10
121;B;0003285561;10
121;B;0003285588;10
121;B;0003285596;10
121;B;0003285618;10
121;B;0003285642;10
121;B;0003285669;10
121;B;0003285677;10
121;B;0003285707;90
121;B;0003285715;10
121;B;0003285723;10
121;B;0003285731;10
121;B;0003285740;10
121;B;0003285758;10
121;B;0003285782;10
121;B;0003285820;10
121;B;0003285839;10
121;B;0003285847;10
121;B;0003285855;10
121;B;0003285863;10
121;B;0003285871;10
121;B;0003285880;10
121;B;0003285898;10
121;B;0003285901;10
121;B;0003285936;10
121;B;0003285944;10
121;B;0003285952;10
121;B;0003286002;10
121;B;0003286010;10
121;B;0003286029;10
121;B;0003286037;10
121;B;0003286045;10
121;B;0003286053;10
121;B;0003286061;10
121;B;0003286096;10
121;B;0003286100;10
121;B;0003286118;10
121;B;0003286126;10
121;B;0003286150;10
121;B;0003286177;10
121;B;0003286185;10
121;B;0003286193;10
121;B;0003286207;10
121;B;0003286215;10
121;B;0003286231;10
121;B;0003286240;10
121;B;0003286274;10
121;B;0003286282;10
121;B;0003286290;10
121;B;0003286304;10
121;B;0003286312;10
121;B;0003286320;10
121;B;0003286339;10
121;B;0003286347;10
121;B;0003286355;10
121;B;0003286363;10
121;B;0003286371;10
121;B;0003286380;10
121;B;0003286410;10
121;B;0003286436;10
121;B;0003286444;10
121;B;0003286479;10
121;B;0003286487;10
121;B;0003286517;10
121;B;0003286525;10
121;B;0003286533;10
121;B;0003286541;10
121;B;0003286576;10
121;B;0003286592;10
121;B;0003286606;10
121;B;0003286614;10
121;B;0003286649;10
121;B;0003286657;10
121;B;0003286681;10
121;B;0003286690;10
121;B;0003286703;10
121;B;0003286738;10
121;B;0003286746;10
121;B;0003286770;10
121;B;0003286789;10
121;B;0003286797;10
121;B;0003286800;10
121;B;0003286819;10
121;B;0003286827;10
121;B;0003286835;10
121;B;0003286843;10
121;B;0003286851;10
121;B;0003286878;10
121;B;0003286886;10
121;B;0003286894;10
121;B;0003286908;10
121;B;0003286916;10
121;B;0003286924;10
121;B;0003286932;10
121;B;0003286940;10
121;B;0003286959;10
121;B;0003286967;10
121;B;0003286975;10
121;B;0003286983;10
121;B;0003286991;10
121;B;0003287009;10
121;B;0003287017;10
121;B;0003287025;10
121;B;0003287033;10
121;B;0003287041;10
121;B;0003287050;10
121;B;0003287068;10
121;B;0003287076;10
121;B;0003287084;10
121;B;0003287092;10
121;B;0003287106;10
121;B;0003287130;10
121;B;0003287149;10
121;B;0003287157;10
121;B;0003287165;10
121;B;0003287173;10
121;B;0003287181;10
121;B;0003287190;10
121;B;0003287203;10
121;B;0003287211;10
121;B;0003287220;10
121;B;0003287238;10
121;B;0003287246;10
121;B;0003287254;10
121;B;0003287262;10
121;B;0003287270;10
121;B;0003287289;10
121;B;0003287297;10
121;B;0003287300;10
121;B;0003287319;10
121;B;0003287327;10
121;B;0003287343;10
121;B;0003287351;10
121;B;0003287378;10
121;B;0003287386;10
121;B;0003287394;10
121;B;0003287408;10
121;B;0003287416;10
121;B;0003287424;10
121;B;0003287432;10
121;B;0003287440;10
121;B;0003287459;10
121;B;0003287467;10
121;B;0003287483;10
121;B;0003287521;10
121;B;0003287530;10
121;B;0003287548;10
121;B;0003287556;10
121;B;0003287564;10
121;B;0003287602;10
121;B;0003287610;10
121;B;0003287629;10
121;B;0003287637;10
121;B;0003287661;10
121;B;0003287696;10
121;B;0003287700;10
121;B;0003287718;10
121;B;0003287726;10
121;B;0003287734;10
121;B;0003287742;10
121;B;0003287750;10
121;B;0003287769;10
121;B;0003287777;10
121;B;0003287785;10
121;B;0003287793;10
121;B;0003287807;10
121;B;0003287815;10
121;B;0003287823;10
121;B;0003287831;10
121;B;0003287840;10
121;B;0003287858;10
121;B;0003287904;10
121;B;0003287912;10
121;B;0003287920;10
121;B;0003287939;10
121;B;0003287947;10
121;B;0003287955;10
121;B;0003287963;10
121;B;0003287971;10
121;B;0003287980;10
121;B;0003287998;10
121;B;0003288005;10
121;B;0003288013;10
121;B;0003288021;10
121;B;0003288030;10
121;B;0003288048;10
121;B;0003288056;10
121;B;0003288064;10
121;B;0003288072;10
121;B;0003288080;10
121;B;0003288099;10
121;B;0003288102;10
121;B;0003288110;10
